	BuisnessID	ReviewText	ReviewRating	City
1569	il-pagliaccio-roma	The experience we had in Il Pagliaccio was like a dream come true. We celebrated my husbands birthday here and from the first greeting to the last course...	5.0	Rome
1570	il-pagliaccio-roma	I'm grading four stars for the gourmet tastes and superb service. It's owned by top chef, it's a Michelin rated restaurant, it's the elite hip at its best....	4.0	Rome
1571	taverna-lucifero-roma	Outstanding service and quality. Every time we visit Rome we always stop here. The truffle entrées are out of this world and the wine selection is great as...	5.0	Rome
1572	taverna-lucifero-roma	"During my whole trip to all of Italy this little place was seriously the best of them all.

I'm currently still dreaming about the meals I had at this..."	5.0	Rome
1573	taverna-lucifero-roma	"** This review is for CANTINA LUCIFERO on Via del Pellegrino**

We came here under the recommendation of a friend, and it certainly did not disappoint.  The..."	4.0	Rome
1574	ai-piani-roma	Fabulous seafood in a tranquil setting. I am not sure how this building came to be built but it's a narrow a diner-style building..only one floor...but...	5.0	Rome
1575	ai-piani-roma	Dining in Roma,  what a great thing to do, and especially with local friends that know the best places. Ai PIani is absolutely fantastic if you love...	5.0	Rome
1576	casa-e-bottega-roma-2	Great place! Very nice people! Super cocktails! A must see in Rome! Reggae music on the background :)	4.0	Rome
1577	casa-e-bottega-roma-2	We stumbled upon this place as the outdoor spaces across the way were full, and so my boyfriend was on the hunt for alternates....and so glad that he...	5.0	Rome
1578	casa-e-bottega-roma-2	I live nearby and decided to try this place out. My partner and I walked in for a quick caffe, but the man at the bar denied. Confused, we asked why. His...	1.0	Rome
1579	grotte-del-teatro-di-pompeo-roma	We made a reservation before we left the United States for this restaurant for 6 people at 7:00 PM.  My husband and I were the first ones to arrive.  The...	4.0	Rome
1580	grotte-del-teatro-di-pompeo-roma	"Friendly and accommodating.   great grilled veggies, risotto, and meats.

Ask to check out the Grotto before you leave for some amazing history."	4.0	Rome
1581	grotte-del-teatro-di-pompeo-roma	"Not sure how this place managed to skate by with perfect reviews thus far but our visit was marred with problems from the outset. 
Our hostess began by..."	1.0	Rome
1582	l-uliveto-roma	"Fantastic food in a very relaxing and upscale setting.

We dined here several times during our extended stay at the Cavalieri and the food was perfect each..."	5.0	Rome
1583	l-uliveto-roma	"I'll be honest - it's been awhile since I ate here (I missed to publish the review) - but I guess prices haven't changed to the better.

This is one of the..."	3.0	Rome
1584	l-uliveto-roma	Loved the view and and the atmosphere with exemption of gross man feeding his dog from his fork at the table I don't know if it's just cultural differences...	5.0	Rome
1585	palazzo-manfredi-roma	View is priceless. I love that the terrace gets just the right amount of sunshine. Truffle ravioli was delicious (about 5-6 decent size ravioli). Wouldn't...	4.0	Rome
1586	palazzo-manfredi-roma	"No special requests - please! Ristorante Aroma

We were celebrating a special occasion and we booked and advised of this 3 months in advance for a pleading..."	2.0	Rome
1587	palazzo-manfredi-roma	Perfectly 5 stars... this restaurant has incredible food and serves like a real Michelin star restaurant. The view is obstructed because of scaffolding on...	5.0	Rome
1588	osteria-corte-del-grillo-roma	"Wow wow wow! I was recommended to come her from a colleague. He said it was amazing. He was soooo right! 

I arrived and they offered a glass of prosecco..."	5.0	Rome
1589	osteria-corte-del-grillo-roma	Nico and staff are professional,friendly, and helpful.  The lobster salad, lobster pasta, and sea bass fresh and great presentation.  Prosecco and...	5.0	Rome
1590	osteria-corte-del-grillo-roma	"First off - yes this place is quite expensive. It should be reserved for a special occasion or treat. 

We went there for just that - booked a reservation..."	5.0	Rome
1591	quinzi-e-gabrieli-roma	Very good food and the best view of coliseum in Rome but expensive and eclectic.  Worth a visit but coffee is 10 euro so do expect a bill worthy of 5 star...	3.0	Rome
1592	quinzi-e-gabrieli-roma	Excellent seafood restaurant. Great service. Very friendly staff. Food was fresh and up to par.	4.0	Rome
1593	quinzi-e-gabrieli-roma	If you go make sure to bring extra Euros as this place is very expensive! They even charge you 3 euro for bread with out telling you! Food is excellent...	4.0	Rome
1594	the-library-bistrot-roma	Besides the Colosseum and the Pantheon, consider The Library a must stop during your trip to Rome. Subtly tucked away in an alleyway near the popular...	5.0	Rome
1595	the-library-bistrot-roma	If you're looking for quintessential European charm then you must try The Library. This little restaurant, tucked down an alley, is a wonderful respite from...	4.0	Rome
1596	the-library-bistrot-roma	Visiting Rome as a college student from New York! My boyfriend and I came here on a Thursday night. We made our reservation only 4 days before, and we were...	5.0	Rome
1597	café-romano-roma-3	Great place. We had a stuffed zucchini flower which is filled with Buffalo mozzarella/ricotta - phenomenal ! I had the spaghetti Alla carbonara as I usually...	5.0	Rome
1598	café-romano-roma-3	Amazing service, beef perfectly done, the restaurant is very elegant. I got the water and coffee on the house. Jewl hidden among the central streets!	5.0	Rome
1599	café-romano-roma-3	What a delightful and unexpected evening. While dining alone I was made to feel at home by both the staff and fellow diners. I had the sea bass which in my...	5.0	Rome
1600	maestrale-roma	"Food quality is very good.
Wine was awesome.
Unfortunately didn't take pictures of the plates.
Hope to go back asap."	5.0	Rome
1601	camponeschi-roma	Service is very attentive but not over bearing. Food was incredible. We had Chateaubriand, and it was wonderful. Definitely recommend.	5.0	Rome
1602	camponeschi-roma	"Camponeschi is an expensive and very nice restaurant.  Italians arrived in coat and tie, some ""out of it"" Americans in shorts and team jerseys were treated..."	5.0	Rome
1603	camponeschi-roma	Very disappointed.  The atmosphere is very romantic and it;s in a great location, but the food was not good at all.  It was full of tourists who don't know...	2.0	Rome
1604	stazione-di-posta-roma	Very nice place in a different very trendy area.  You will not find this place easily but it is worth the uber out to get here or the bus from central Rome....	4.0	Rome
1605	stazione-di-posta-roma	Disappointing.  The promise of a modern, up and coming restaurant with a recently earned Michelin Star.  Expectations were high.  I would pass over this and...	2.0	Rome
1606	stazione-di-posta-roma	Outstanding experience. Very polite and attentive staff. Creative and delicious dishes in a delightfully modern environment. Attention to detail and...	5.0	Rome
1607	gallura-roma	Simply AMAZING. We came here for a business dinner. The restaurant was recommended by one of my friends from Rome. Instead of ordering all the dishes we...	5.0	Rome
1608	gallura-roma	A beautiful location, beautiful breezy September evening under a full moon we shared the Branzini baked in salt, deboned at the table, and tender...	5.0	Rome
1609	capo-boi-roma	Ristorante - CapoBoi, Via Arno, Rome, Metropolitan City of Rome, Italy.  Found the review on conde nast for great local food.  Seabass cooking in fired sea...	5.0	Rome
1610	capo-boi-roma	I think it's the best piace where u can eat fresh fish in Rome ....a roman friend of mine brought me at capo boy restaurant saying it was a great place...	5.0	Rome
1611	nino-roma	"Rome, day 1. 

So we have been here less than 12 hours and I'm in lust and love with this city.  The architecture is just mind bending, the people so lovely..."	5.0	Rome
1612	nino-roma	Service was not good. Not friendly at all. Food was just ok. Nothing to write home about at all. Gorgeous interior, but I wouldn't waste your time	2.0	Rome
1613	nino-roma	My favorite out of all the restaurants this entire week.  Every dish was excellent !  From the swordfish with tomatoes and capers to the black truffle pasta...	5.0	Rome
1614	el-sur-madrid	Came here for dinner & had great food. There was a short wait for a table but it was no big deal. My party ordered way too much food but everyone loved it....	5.0	Madrid
1615	el-sur-madrid	"I had high expectations for El Sur given the enthusiastic ratings. However, every dish we got at El Sur was the definition of mediocre. 

- Musaka: usually..."	2.0	Madrid
1616	el-sur-madrid	"BEST PLACE EVER!!!
We had heard a lot about this place while researching where to eat in Madrid. True to its reputation, we got turned away when we got..."	5.0	Madrid
1617	takos-al-pastor-madrid	Tacos are so bomb!! May be the best tacos I have ever had. Everything was amazing! Food and service. I like to rate places based on whether I would go back...	5.0	Madrid
1618	takos-al-pastor-madrid	Being a California native, the home to endless taco trucks and mom and pop taco shops, I am naturally a huge fan of the Mexican delicacy and need periodic...	4.0	Madrid
1619	takos-al-pastor-madrid	"1€ tacos - delicious carne asada tacos. We ordered 12... they ran out of al pastor when we got there. 

Quesedilla was toooo chhesy."	5.0	Madrid
1620	melos-madrid-2	"Me and my lady for the first time in Madrid. After arriving from the airport, I asked ""Are you hungry"" ""A lot"" ""Let's look on yelp something open around..."	5.0	Madrid
1621	melos-madrid-2	Absolutely delicious!!! People working here were extremely kind even though it got kinda packed. The food was made quickly and it was very affordable. You...	5.0	Madrid
1622	melos-madrid-2	After being closed for months, it has finally reopened!  I came for one thing only, the Madrid legend, la zapatilla.  It was definitely worth the wait....	4.0	Madrid
